"PVWatts Hourly PV Performance Data"
"Requested Location","fairhope, AL"
"Solar Resource Data Location","NSRDB Lat/Lng: 30.53, -87.90"
"Latitude (degrees)", 30.53
"Longitude (degrees)", -87.90
"Elevation (m)","25.533332824707"
"DC System Size (kW)","1034"
"Module Type","Thin Film"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","30","20","0","0","18","3.4","0.08","0","18","0","0"
"9","30","21","0","0","17","3.3","0.08","0","17","0","0"
"9","30","22","0","0","17","3.3","0.08","0","17","0","0"
"9","30","23","0","0","16","3.3","0.08","0","16","0","0"
"10","1","0","0","0","16","3.3","0.08","0","16","0","0"
"10","1","1","0","0","15","3.2","0.08","0","15","0","0"
"10","1","2","0","0","15","3.1","0.08","0","15","0","0"
"10","1","3","0","0","15","3","0.08","0","15","0","0"
"10","1","4","0","0","14","2.9","0.08","0","14","0","0"
"10","1","5","0","0","14","2.8","0.08","0","14","0","0"
"10","1","6","537","39","16","2.9","0.08","150.595","18.996","106586.938","98711.816"
"10","1","7","782","63","18","2.9","0.08","415.35","26.755","364244.732","347239.769"
"10","1","8","887","77","21","2.8","0.08","662.577","35.246","573790.18","549360.189"
"10","1","9","939","86","23","2.5","0.08","861.722","42.503","720607.981","690975.651"
"10","1","10","965","92","24","2.2","0.08","994.842","47.796","810701.726","777877.017"
"10","1","11","973","94","25","1.9","0.08","1048.698","51.624","840422.802","806544.957"
"10","1","12","967","94","26","1.7","0.08","1022.368","53.081","816172.315","783153.761"
"10","1","13","944","90","27","1.6","0.08","914.524","51.784","737738.368","707499.041"
"10","1","14","899","83","27","1.6","0.08","736.742","47.006","610075.882","584360.144"
"10","1","15","812","71","26","1.6","0.08","504.074","39.725","431836.296","412436.296"
"10","1","16","631","52","25","1.7","0.08","241.059","31.254","187876.98","177121.428"
"10","1","17","0","0","23","1.8","0.08","0","0","0","0"
"10","1","18","0","0","22","1.9","0.08","0","22","0","0"
"10","1","19","0","0","21","2","0.08","0","21","0","0"
"10","1","20","0","0","21","2","0.08","0","21","0","0"
"10","1","21","0","0","20","2.1","0.08","0","20","0","0"
"10","1","22","0","0","19","2.2","0.08","0","19","0","0"
"10","1","23","0","0","19","2.3","0.08","0","19","0","0"
"10","2","0","0","0","19","2.5","0.08","0","19","0","0"
"10","2","1","0","0","19","2.6","0.08","0","19","0","0"
"10","2","2","0","0","19","2.6","0.08","0","19","0","0"
"10","2","3","0","0","19","2.6","0.08","0","19","0","0"
"10","2","4","0","0","18","2.6","0.08","0","18","0","0"
"10","2","5","0","0","18","2.9","0.08","0","18","0","0"
"10","2","6","308","52","19","3.3","0.08","117.324","21.218","85997.833","78852.264"
"10","2","7","573","96","21","3.7","0.08","358.301","27.642","312342.686","297176.819"
"10","2","8","702","121","24","3.7","0.08","592.988","35.015","512321.867","490069.942"
"10","2","9","771","135","25","3.5","0.08","780.881","39.922","657863.837","630454.782"
"10","2","10","135","385","26","3.3","0.08","521.231","36.227","434373.589","414883.682"
"10","2","11","99","401","27","3.1","0.08","498.974","37.105","412793.516","394068.277"
"10","2","12","125","397","28","2.9","0.08","528.003","39.064","435051.168","415537.252"
"10","2","13","21","271","28","2.9","0.08","277.002","33.805","229308.113","217084.491"
"10","2","14","339","251","27","2.9","0.08","504.055","37.615","425742.222","406558.159"
"10","2","15","70","178","27","2.9","0.08","210.809","31.444","178851.561","168415.815"
"10","2","16","356","79","26","2.8","0.08","186.598","29.936","148128.071","138780.98"
"10","2","17","0","0","25","2.5","0.08","0","0","0","0"
"10","2","18","0","0","24","2.4","0.08","0","24","0","0"
"10","2","19","0","0","24","2.5","0.08","0","24","0","0"
"10","2","20","0","0","24","2.6","0.08","0","24","0","0"
"10","2","21","0","0","24","2.6","0.08","0","24","0","0"
"10","2","22","0","0","24","2.5","0.08","0","24","0","0"
"10","2","23","0","0","24","2.5","0.08","0","24","0","0"
"10","3","0","0","0","24","2.5","0.08","0","24","0","0"
"10","3","1","0","0","23","2.4","0.08","0","23","0","0"
"10","3","2","0","0","23","2.3","0.08","0","23","0","0"
"10","3","3","0","0","23","2.3","0.08","0","23","0","0"
"10","3","4","0","0","23","2.3","0.08","0","23","0","0"
"10","3","5","0","0","23","2.3","0.08","0","23","0","0"
"10","3","6","326","47","23","2.5","0.08","115.997","25.507","82697.262","75668.645"
"10","3","7","620","78","24","2.6","0.08","360.512","32.01","309630.695","294560.924"
"10","3","8","756","92","25","2.6","0.08","595.901","38.272","509951.873","487783.927"
"10","3","9","207","323","26","2.3","0.08","499.062","37.686","417240.498","398357.684"
"10","3","10","189","384","26","1.9","0.08","570.19","40.429","469727.775","448985.129"
"10","3","11","216","406","27","1.6","0.08","628.729","43.955","511231.262","489017.982"
"10","3","12","93","385","27","1.4","0.08","474.462","40.375","388146.048","370294.166"
"10","3","13","462","277","27","1.4","0.08","697.49","46.735","568788.185","544535.435"
"10","3","14","196","272","27","1.5","0.08","416.404","38.524","348151.559","331716.841"
"10","3","15","719","74","26","1.5","0.08","455.402","38.679","390920.657","372970.46"
"10","3","16","525","52","25","1.6","0.08","207.986","30.513","161559.68","151736.654"
"10","3","17","0","0","24","1.9","0.08","0","0","0","0"
"10","3","18","0","0","24","2.2","0.08","0","24","0","0"
"10","3","19","0","0","24","2.3","0.08","0","24","0","0"
"10","3","20","0","0","24","2.2","0.08","0","24","0","0"
"10","3","21","0","0","24","2.1","0.08","0","24","0","0"
"10","3","22","0","0","23","2.1","0.08","0","23","0","0"
"10","3","23","0","0","23","2.1","0.08","0","23","0","0"
"10","4","0","0","0","23","2.1","0.08","0","23","0","0"
"10","4","1","0","0","23","2.2","0.08","0","23","0","0"
"10","4","2","0","0","23","2.2","0.08","0","23","0","0"
"10","4","3","0","0","23","2.1","0.08","0","23","0","0"
"10","4","4","0","0","23","2","0.08","0","23","0","0"
"10","4","5","0","0","23","2","0.08","0","23","0","0"
"10","4","6","0","23","23","2.1","0.08","21.28","23.516","16452.198","11770.907"
"10","4","7","82","143","23","2.2","0.08","175.93","27.213","150541.319","141108.718"
"10","4","8","102","238","24","2.3","0.08","301.471","31.072","257090.955","243882.877"
"10","4","9","58","300","24","2.4","0.08","345.367","31.925","290940.761","276533.249"
"10","4","10","53","346","24","2.5","0.08","394.581","32.874","330146.054","314349.343"
"10","4","11","27","321","25","2.5","0.08","345.58","32.765","287337.24","273057.415"
"10","4","12","44","345","25","2.5","0.08","386.162","33.681","321525.309","306034.066"
"10","4","13","28","284","25","2.7","0.08","305.244","31.625","255571.266","242417.036"
"10","4","14","24","224","25","2.9","0.08","230.743","29.847","194590.691","183597.245"
"10","4","15","0","136","24","3","0.08","128.521","26.661","108624.408","100677.09"
"10","4","16","69","82","23","2.7","0.08","101.825","25.207","83624.988","76563.499"
"10","4","17","0","0","23","2.2","0.08","0","0","0","0"
"10","4","18","0","0","22","1.9","0.08","0","22","0","0"
"10","4","19","0","0","22","1.8","0.08","0","22","0","0"
"10","4","20","0","0","22","1.8","0.08","0","22","0","0"
"10","4","21","0","0","22","2.1","0.08","0","22","0","0"
"10","4","22","0","0","21","2.5","0.08","0","21","0","0"
"10","4","23","0","0","21","2.9","0.08","0","21","0","0"
"10","5","0","0","0","20","3.7","0.08","0","20","0","0"
"10","5","1","0","0","19","4.4","0.08","0","19","0","0"
"10","5","2","0","0","18","4.4","0.08","0","18","0","0"
"10","5","3","0","0","17","4.2","0.08","0","17","0","0"
"10","5","4","0","0","17","4.1","0.08","0","17","0","0"
"10","5","5","0","0","17","4.1","0.08","0","17","0","0"
"10","5","6","275","55","17","4.3","0.08","114.424","18.869","85208.116","78090.53"
"10","5","7","548","108","19","4.1","0.08","357.233","25.246","313940.099","298717.629"
"10","5","8","690","137","21","3.9","0.08","601.25","31.842","525122.969","502417.45"
"10","5","9","770","153","23","3.6","0.08","800.394","38.061","678599.249","650455.456"
"10","5","10","815","160","24","3.2","0.08","930.92","42.634","771942.501","740491.185"
"10","5","11","840","159","26","2.9","0.08","990.913","46.843","807461.203","774751.318"
"10","5","12","848","150","27","2.5","0.08","969.627","48.902","785618.355","753682.449"
"10","5","13","836","136","27","2","0.08","868.688","48.633","708551.628","679346.503"
"10","5","14","796","118","27","1.9","0.08","696.207","44.732","580857.643","556177.223"
"10","5","15","722","92","26","1.9","0.08","473.195","38.082","406727.426","388217.132"
"10","5","16","523","61","25","2.1","0.08","214.001","30.107","166350.656","156357.867"
"10","5","17","0","0","23","2.7","0.08","0","0","0","0"
"10","5","18","0","0","21","3.4","0.08","0","21","0","0"
"10","5","19","0","0","19","3.9","0.08","0","19","0","0"
"10","5","20","0","0","18","4.1","0.08","0","18","0","0"
"10","5","21","0","0","17","4","0.08","0","17","0","0"
"10","5","22","0","0","17","3.8","0.08","0","17","0","0"
"10","5","23","0","0","16","3.6","0.08","0","16","0","0"
"10","6","0","0","0","16","3.6","0.08","0","16","0","0"
"10","6","1","0","0","16","3.6","0.08","0","16","0","0"
"10","6","2","0","0","15","3.6","0.08","0","15","0","0"
"10","6","3","0","0","15","3.5","0.08","0","15","0","0"
"10","6","4","0","0","14","3.4","0.08","0","14","0","0"
"10","6","5","0","0","14","3.4","0.08","0","14","0","0"
"10","6","6","360","49","16","3.5","0.08","125.873","18.294","91768.995","84418.931"
"10","6","7","632","91","18","3.7","0.08","379.131","25.029","333829.166","317901.948"
"10","6","8","753","116","20","3.6","0.08","619.843","31.694","542469.067","519148.907"
"10","6","9","817","131","23","3.4","0.08","811.795","38.762","687349.149","658895.312"
"10","6","10","850","138","25","3.3","0.08","939.151","43.502","777029.945","745398.361"
"10","6","11","866","138","26","3.1","0.08","992.493","46.189","811243.949","778400.027"
"10","6","12","866","131","27","3","0.08","964.822","46.963","787767.706","755755.64"
"10","6","13","845","121","28","3","0.08","858.745","45.789","708099.365","678910.266"
"10","6","14","792","109","28","3","0.08","682.211","42.161","574650.084","550189.623"
"10","6","15","639","104","27","3.1","0.08","441.816","36.037","381513.467","363896.604"
"10","6","16","413","68","25","3","0.08","188.142","28.817","147304.771","137986.854"
"10","6","17","0","0","23","2.9","0.08","0","0","0","0"
"10","6","18","0","0","22","2.9","0.08","0","22","0","0"
"10","6","19","0","0","22","2.9","0.08","0","22","0","0"
"10","6","20","0","0","22","2.9","0.08","0","22","0","0"
"10","6","21","0","0","21","3","0.08","0","21","0","0"
"10","6","22","0","0","21","3.1","0.08","0","21","0","0"
"10","6","23","0","0","21","3.2","0.08","0","21","0","0"
"10","7","0","0","0","20","3.4","0.08","0","20","0","0"
"10","7","1","0","0","20","3.7","0.08","0","20","0","0"
"10","7","2","0","0","20","4","0.08","0","20","0","0"
"10","7","3","0","0","19","4.3","0.08","0","19","0","0"
"10","7","4","0","0","19","4.7","0.08","0","19","0","0"
"10","7","5","0","0","19","5","0.08","0","19","0","0"
"10","7","6","0","3","20","5.3","0.08","2.769","20.041","1963.71","0"
"10","7","7","0","51","21","5.4","0.08","47.259","21.698","39269.335","33779.543"
"10","7","8","18","194","23","5.6","0.08","196.473","25.825","167935.389","157886.446"
"10","7","9","8","210","24","5.7","0.08","205.806","26.918","173533.769","163286.454"
"10","7","10","8","217","25","5.6","0.08","213.111","28.052","178073.739","167665.555"
"10","7","11","344","369","26","5.5","0.08","723.491","36.507","606732.551","581135.281"
"10","7","12","552","277","27","5.5","0.08","823.032","38.97","688222.067","659737.299"
"10","7","13","556","234","27","5.4","0.08","729.598","37.752","616028.694","590102.024"
"10","7","14","395","226","27","5.4","0.08","514.421","34.593","440612.72","420901.735"
"10","7","15","662","94","26","5.3","0.08","441.605","32.622","385976.046","368201.057"
"10","7","16","450","62","25","5.1","0.08","192.551","27.88","150250.62","140828.319"
"10","7","17","0","0","24","4.8","0.08","0","24","0","0"
"10","7","18","0","0","23","4.7","0.09","0","23","0","0"
"10","7","19","0","0","23","4.8","0.09","0","23","0","0"
"10","7","20","0","0","23","5","0.09","0","23","0","0"
"10","7","21","0","0","23","5.1","0.09","0","23","0","0"
"10","7","22","0","0","23","5.1","0.09","0","23","0","0"
"10","7","23","0","0","23","5.3","0.09","0","23","0","0"
"10","8","0","0","0","23","5.5","0.09","0","23","0","0"
"10","8","1","0","0","23","5.4","0.09","0","23","0","0"
"10","8","2","0","0","23","5.3","0.09","0","23","0","0"
"10","8","3","0","0","22","5.1","0.09","0","22","0","0"
"10","8","4","0","0","22","4.9","0.09","0","22","0","0"
"10","8","5","0","0","23","4.8","0.09","0","23","0","0"
"10","8","6","0","18","23","4.7","0.09","16.648","23.266","12660.653","8113.712"
"10","8","7","0","18","23","4.9","0.09","16.653","23.261","13134.789","8571.048"
"10","8","8","0","161","24","5.1","0.09","152.297","26.326","128658.511","120001.305"
"10","8","9","146","317","25","5.1","0.09","444.309","31.779","378082.603","360587.31"
"10","8","10","38","313","25","5.1","0.09","347.062","30.282","292227.609","277774.499"
"10","8","11","200","397","26","5.4","0.09","604.069","34.87","507148.083","485079.486"
"10","8","12","364","349","26","5.5","0.09","712.068","36.347","598638.041","573327.591"
"10","8","13","425","285","26","5.5","0.09","670.439","35.757","568310.73","544074.897"
"10","8","14","0","43","26","5.5","0.09","39.883","26.58","31792.68","26567.816"
"10","8","15","196","166","25","5.4","0.09","267.01","28.947","231479.542","219178.978"
"10","8","16","0","68","24","5.1","0.09","64.482","24.985","53037.796","47060.133"
"10","8","17","0","0","24","4.9","0.09","0","24","0","0"
"10","8","18","0","0","24","4.9","0.09","0","24","0","0"
"10","8","19","0","0","24","4.9","0.09","0","24","0","0"
"10","8","20","0","0","24","5","0.09","0","24","0","0"
"10","8","21","0","0","24","5","0.09","0","24","0","0"
"10","8","22","0","0","24","4.9","0.09","0","24","0","0"
"10","8","23","0","0","24","4.7","0.09","0","24","0","0"
"10","9","0","0","0","24","4.4","0.09","0","24","0","0"
"10","9","1","0","0","24","4","0.09","0","24","0","0"
"10","9","2","0","0","24","3.7","0.09","0","24","0","0"
"10","9","3","0","0","24","3.6","0.09","0","24","0","0"
"10","9","4","0","0","24","3.4","0.09","0","24","0","0"
"10","9","5","0","0","24","3.2","0.09","0","24","0","0"
"10","9","6","0","35","24","3","0.09","32.612","24.67","25369.48","20372.214"
"10","9","7","120","139","24","2.8","0.09","193.45","28.148","165518.624","155555.317"
"10","9","8","1","161","25","2.8","0.09","153.014","28.273","128419.593","119770.852"
"10","9","9","35","271","25","2.9","0.09","297.518","31.243","250270.435","237304.034"
"10","9","10","96","349","25","2.6","0.09","438.328","34.687","366348.254","349268.755"
"10","9","11","43","344","26","2.3","0.09","386.182","35.013","320013.446","304575.773"
"10","9","12","193","382","26","2","0.09","576.541","40.296","475442.621","454497.475"
"10","9","13","115","332","25","1.7","0.09","430.409","36.37","359165.082","342340.112"
"10","9","14","373","227","25","1.6","0.09","498.835","38.524","421335.338","402307.428"
"10","9","15","2","134","25","1.6","0.09","128.119","28.472","107711.528","99796.556"
"10","9","16","455","51","24","1.7","0.09","180.966","28.676","138882.302","129862.826"
"10","9","17","0","0","24","1.8","0.09","0","24","0","0"
"10","9","18","0","0","24","2","0.09","0","24","0","0"
"10","9","19","0","0","24","2.1","0.09","0","24","0","0"
"10","9","20","0","0","24","2.2","0.09","0","24","0","0"
"10","9","21","0","0","24","2.2","0.09","0","24","0","0"
"10","9","22","0","0","24","2.1","0.09","0","24","0","0"
"10","9","23","0","0","24","2","0.09","0","24","0","0"
"10","10","0","0","0","24","1.9","0.09","0","24","0","0"
"10","10","1","0","0","24","1.8","0.09","0","24","0","0"
"10","10","2","0","0","24","1.8","0.09","0","24","0","0"
"10","10","3","0","0","24","1.7","0.09","0","24","0","0"
"10","10","4","0","0","24","1.7","0.09","0","24","0","0"
"10","10","5","0","0","24","1.6","0.09","0","24","0","0"
"10","10","6","112","45","24","1.5","0.09","70.222","25.888","51718.794","45787.868"
"10","10","7","0","4","24","1.5","0.09","3.698","24.103","2701.278","0"
"10","10","8","0","25","25","1.4","0.09","23.164","25.655","18160.978","13419.138"
"10","10","9","8","209","25","1.3","0.09","205.086","30.924","170552.528","160410.85"
"10","10","10","2","172","26","1.2","0.09","163.922","30.842","134412.838","125551.733"
"10","10","11","22","297","26","1.2","0.09","306.286","35.045","252119.433","239087.515"
"10","10","12","195","380","26","1.2","0.09","576.238","43.051","470743.25","449964.622"
"10","10","13","391","291","26","1.3","0.09","638.036","44.481","524503.661","501820.087"
"10","10","14","456","204","25","1.3","0.09","539.389","40.666","453617.171","433445.388"
"10","10","15","485","119","25","1.3","0.09","372.001","35.83","319365.673","303950.954"
"10","10","16","0","54","24","1.3","0.09","50.681","25.467","41097.556","35542.983"
"10","10","17","0","0","23","1.4","0.09","0","23","0","0"
"10","10","18","0","0","23","1.6","0.09","0","23","0","0"
"10","10","19","0","0","23","1.8","0.09","0","23","0","0"
"10","10","20","0","0","23","1.9","0.09","0","23","0","0"
"10","10","21","0","0","22","2","0.09","0","22","0","0"
"10","10","22","0","0","22","2","0.09","0","22","0","0"
"10","10","23","0","0","22","2","0.09","0","22","0","0"
"10","11","0","0","0","22","1.9","0.09","0","22","0","0"
"10","11","1","0","0","22","1.9","0.09","0","22","0","0"
"10","11","2","0","0","21","2","0.09","0","21","0","0"
"10","11","3","0","0","21","2.2","0.09","0","21","0","0"
"10","11","4","0","0","21","2.3","0.09","0","21","0","0"
"10","11","5","0","0","21","2.5","0.09","0","21","0","0"
"10","11","6","0","42","21","2.8","0.09","39.789","21.845","31444.327","26231.805"
"10","11","7","159","135","22","3","0.09","206.547","26.28","178257.437","167842.743"
"10","11","8","52","215","23","3.2","0.09","246.573","27.935","211263.469","199679.241"
"10","11","9","29","260","24","3.2","0.09","281.563","29.62","237884.514","225356.996"
"10","11","10","356","335","25","2.9","0.09","681.613","39.318","568062.948","543835.896"
"10","11","11","145","391","26","2.5","0.09","545.337","38.273","451534.796","431436.799"
"10","11","12","13","253","26","2.2","0.09","253.676","32.036","210147.878","198603.179"
"10","11","13","85","319","26","2","0.09","391.544","35.714","326658.326","310985.199"
"10","11","14","267","244","25","2","0.09","442.266","36.014","375302.054","357905.287"
"10","11","15","11","139","25","2","0.09","137.822","28.433","116330.354","108109.983"
"10","11","16","0","54","24","2.1","0.09","50.768","25.236","41157.873","35601.162"
"10","11","17","0","0","23","2.5","0.09","0","23","0","0"
"10","11","18","0","0","22","2.8","0.09","0","22","0","0"
"10","11","19","0","0","22","2.8","0.09","0","22","0","0"
"10","11","20","0","0","21","2.7","0.09","0","21","0","0"
"10","11","21","0","0","21","2.5","0.09","0","21","0","0"
"10","11","22","0","0","21","2.5","0.09","0","21","0","0"
"10","11","23","0","0","21","2.4","0.09","0","21","0","0"
"10","12","0","0","0","20","2.3","0.09","0","20","0","0"
"10","12","1","0","0","20","2.2","0.09","0","20","0","0"
"10","12","2","0","0","20","2.1","0.09","0","20","0","0"
"10","12","3","0","0","20","2.1","0.09","0","20","0","0"
"10","12","4","0","0","20","2","0.09","0","20","0","0"
"10","12","5","0","0","20","2","0.09","0","20","0","0"
"10","12","6","0","12","20","2.2","0.09","11.09","20.263","8314.291","3921.359"
"10","12","7","35","127","20","2.1","0.09","140.153","23.423","120675.554","112301.216"
"10","12","8","70","220","22","1.9","0.09","263.602","28.695","225948.3","213843.73"
"10","12","9","35","266","23","1.6","0.09","292.883","30.906","246743.841","233902.402"
"10","12","10","5","190","24","1.2","0.09","184.22","29.442","152571.123","143066.598"
"10","12","11","209","387","25","0.9","0.09","601.966","44.201","489797.223","468343.436"
"10","12","12","181","376","25","0.7","0.09","558.921","43.81","455243.969","435014.542"
"10","12","13","68","309","25","0.7","0.09","366.801","37.348","303665.434","288807.037"
"10","12","14","0","111","25","0.7","0.09","103.66","28.494","85466.714","78339.965"
"10","12","15","496","113","24","0.7","0.09","369.09","36.516","315958.565","300664.573"
"10","12","16","44","67","24","0.8","0.09","77.454","26.527","62156.199","55855.434"
"10","12","17","0","0","24","1.1","0.09","0","24","0","0"
"10","12","18","0","0","23","1.4","0.09","0","23","0","0"
"10","12","19","0","0","23","1.6","0.09","0","23","0","0"
"10","12","20","0","0","22","1.5","0.09","0","22","0","0"
"10","12","21","0","0","22","1.5","0.09","0","22","0","0"
"10","12","22","0","0","22","1.5","0.09","0","22","0","0"
"10","12","23","0","0","22","1.6","0.09","0","22","0","0"
"10","13","0","0","0","22","1.6","0.09","0","22","0","0"
"10","13","1","0","0","22","1.5","0.09","0","22","0","0"
"10","13","2","0","0","21","1.4","0.09","0","21","0","0"
"10","13","3","0","0","21","1.5","0.09","0","21","0","0"
"10","13","4","0","0","21","1.7","0.09","0","21","0","0"
"10","13","5","0","0","21","1.9","0.09","0","21","0","0"
"10","13","6","11","41","21","2.1","0.09","41.116","21.989","31931.714","26701.923"
"10","13","7","14","120","23","2.1","0.09","120.519","25.944","102282.76","94560.152"
"10","13","8","724","101","24","2","0.09","582.083","38.543","498290.947","476536.194"
"10","13","9","805","110","25","1.8","0.09","774.255","45.116","642606.911","615738.47"
"10","13","10","845","116","26","1.5","0.09","902.959","51.011","729193.737","699257.18"
"10","13","11","860","120","27","1.1","0.09","950.202","55.91","751931.642","721189.391"
"10","13","12","855","119","27","0.9","0.09","923.186","56.56","729914.182","699952.097"
"10","13","13","827","115","28","0.8","0.09","824.465","55.135","658709.624","631270.599"
"10","13","14","767","105","27","0.8","0.09","648.061","48.373","534928.765","511875.788"
"10","13","15","623","95","27","0.9","0.09","414.465","40.326","351311.599","334764.909"
"10","13","16","382","58","26","0.9","0.09","164.034","31.117","123974.325","115483.098"
"10","13","17","0","0","24","1","0.09","0","24","0","0"
"10","13","18","0","0","23","1.3","0.09","0","23","0","0"
"10","13","19","0","0","22","1.7","0.09","0","22","0","0"
"10","13","20","0","0","22","2","0.09","0","22","0","0"
"10","13","21","0","0","21","2.1","0.09","0","21","0","0"
"10","13","22","0","0","21","2.2","0.09","0","21","0","0"
"10","13","23","0","0","20","2.4","0.09","0","20","0","0"
"10","14","0","0","0","20","2.5","0.09","0","20","0","0"
"10","14","1","0","0","19","2.5","0.09","0","19","0","0"
"10","14","2","0","0","19","2.5","0.09","0","19","0","0"
"10","14","3","0","0","19","2.5","0.09","0","19","0","0"
"10","14","4","0","0","18","2.5","0.09","0","18","0","0"
"10","14","5","0","0","18","2.5","0.09","0","18","0","0"
"10","14","6","369","37","19","2.6","0.09","116.52","21.442","80803.582","73842.066"
"10","14","7","659","72","21","2.7","0.09","369.714","29.067","320596.039","305137.723"
"10","14","8","784","91","24","3","0.09","607.674","36.63","524356.285","501677.933"
"10","14","9","844","105","25","3.2","0.09","799.069","41.03","673071.74","645123.809"
"10","14","10","868","116","26","3","0.09","916.099","44.97","756124.777","725233.946"
"10","14","11","871","123","27","2.7","0.09","962.202","47.973","783632.804","751767.255"
"10","14","12","854","125","27","2.2","0.09","933.659","49.335","757702.944","726756.192"
"10","14","13","818","122","27","1.9","0.09","822.63","47.923","674692.099","646686.751"
"10","14","14","753","111","27","1.7","0.09","644.996","44.147","540472.849","517223.424"
"10","14","15","637","91","26","1.7","0.09","415.743","37.063","356458.664","339729.593"
"10","14","16","401","55","25","1.7","0.09","166.073","29.28","125639.607","117089.373"
"10","14","17","0","0","23","1.9","0.09","0","23","0","0"
"10","14","18","0","0","22","2.3","0.09","0","22","0","0"
"10","14","19","0","0","22","2.5","0.09","0","22","0","0"
"10","14","20","0","0","21","2.6","0.09","0","21","0","0"
"10","14","21","0","0","21","2.6","0.09","0","21","0","0"
"10","14","22","0","0","20","2.6","0.09","0","20","0","0"
"10","14","23","0","0","20","2.6","0.09","0","20","0","0"
"10","15","0","0","0","19","2.6","0.09","0","19","0","0"
"10","15","1","0","0","19","2.7","0.09","0","19","0","0"
"10","15","2","0","0","19","2.7","0.09","0","19","0","0"
"10","15","3","0","0","18","2.7","0.09","0","18","0","0"
"10","15","4","0","0","18","2.7","0.09","0","18","0","0"
"10","15","5","0","0","18","2.7","0.09","0","18","0","0"
"10","15","6","398","35","18","2.8","0.09","120.212","20.422","82789.83","75757.933"
"10","15","7","697","66","20","2.7","0.09","378.505","28.258","329194.041","313431.064"
"10","15","8","822","82","22","2.6","0.09","621.505","35.853","538208.034","515038.86"
"10","15","9","882","93","25","2.7","0.09","810.481","42.704","679273.13","651105.459"
"10","15","10","908","101","26","2.7","0.09","934.712","46.389","768060.763","736746.992"
"10","15","11","911","107","26","2.5","0.09","981.204","48.177","798930.466","766522.86"
"10","15","12","899","108","27","2.3","0.09","948.265","49.258","770403.425","739006.645"
"10","15","13","867","104","27","2.1","0.09","841.964","47.57","692032.607","663412.816"
"10","15","14","807","95","27","2.1","0.09","661.146","43.186","556639.945","532817.655"
"10","15","15","689","80","26","2.2","0.09","427.922","36.28","368194.709","351049.783"
"10","15","16","442","50","25","2.2","0.09","170.795","28.963","128188.895","119548.329"
"10","15","17","0","0","23","2.5","0.09","0","23","0","0"
"10","15","18","0","0","22","2.8","0.09","0","22","0","0"
"10","15","19","0","0","21","3","0.09","0","21","0","0"
"10","15","20","0","0","21","3","0.09","0","21","0","0"
"10","15","21","0","0","20","3.2","0.09","0","20","0","0"
"10","15","22","0","0","20","3.3","0.09","0","20","0","0"
"10","15","23","0","0","20","3.2","0.09","0","20","0","0"
"10","16","0","0","0","20","3.2","0.09","0","20","0","0"
"10","16","1","0","0","20","3.3","0.09","0","20","0","0"
"10","16","2","0","0","19","3.3","0.09","0","19","0","0"
"10","16","3","0","0","19","3.3","0.09","0","19","0","0"
"10","16","4","0","0","19","3.3","0.09","0","19","0","0"
"10","16","5","0","0","19","3.3","0.09","0","19","0","0"
"10","16","6","384","33","19","3.5","0.09","115.441","21.07","78810.174","71919.293"
"10","16","7","686","62","21","3.5","0.09","369.14","28.053","321016.678","305543.457"
"10","16","8","812","76","22","3.3","0.09","607.76","34.028","529735.052","506866.11"
"10","16","9","876","84","24","3","0.09","794.683","40.484","671566.757","643672.153"
"10","16","10","907","88","25","2.8","0.09","918.115","44.681","759550.135","728537.93"
"10","16","11","915","91","26","2.5","0.09","965.803","47.833","788031.315","756009.909"
"10","16","12","904","92","27","2.2","0.09","933.556","49.342","758874.434","727886.172"
"10","16","13","872","90","27","1.9","0.09","823.733","47.96","676744.712","648666.633"
"10","16","14","809","84","27","1.8","0.09","648.732","43.89","545160.381","521744.857"
"10","16","15","651","82","26","1.8","0.09","410.229","36.684","351938.551","335369.646"
"10","16","16","379","52","25","1.8","0.09","155.958","28.928","117141.622","108892.505"
"10","16","17","0","0","24","2.1","0.09","0","24","0","0"
"10","16","18","0","0","24","2.5","0.09","0","24","0","0"
"10","16","19","0","0","23","2.8","0.09","0","23","0","0"
"10","16","20","0","0","22","2.8","0.09","0","22","0","0"
"10","16","21","0","0","22","2.8","0.09","0","22","0","0"
"10","16","22","0","0","21","2.7","0.09","0","21","0","0"
"10","16","23","0","0","21","2.7","0.09","0","21","0","0"
"10","17","0","0","0","20","2.7","0.09","0","20","0","0"
"10","17","1","0","0","20","2.7","0.09","0","20","0","0"
"10","17","2","0","0","19","2.7","0.09","0","19","0","0"
"10","17","3","0","0","19","2.6","0.09","0","19","0","0"
"10","17","4","0","0","19","2.5","0.09","0","19","0","0"
